Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Game_IDs,game_id,date,team_id,points,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,min
2023-01-11,2,23,230.0,9.5,-410,330,239,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,19,31,241.0,13.5,-975,675,264,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,9,28,226.5,14.5,-1200,700,223,29,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,30,14,236.5,9.5,-440,330,250,20,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,27,25,234.0,10.5,-460,370,247,-19,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,4,2,224.5,-1.0,-105,-115,207,-11,4,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,38,5,231.5,7.5,-280,220,238,10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,20,21,211.5,5.5,-250,200,210,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,17,8,237.5,-2.5,110,-140,234,-4,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,29,7,223.5,-1.5,-110,-120,232,-6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,15,1,239.5,-3.5,135,-165,224,-2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,10,23,234.5,-5.5,180,-210,226,-6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,41,24,224.5,-5.5,185,-230,220,-4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,31,11,243.5,-8.5,270,-350,257,-31,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,6,25,234.0,4.0,-175,150,234,-14,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,22,28,222.5,6.5,-240,195,237,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,40,26,233.5,5.5,-200,170,220,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,16,9,221.5,4.5,-205,165,218,-12,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,30,14,239.5,9.5,-425,340,253,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,20,21,212.5,4.5,-180,155,206,16,2,2,11690,11690.0,2023-01-14,20.0,111.0,45.0,87.0,51.7,10.0,12.0,83.3,11.0,22.0,50.0,13.0,38.0,51.0,17.0,14.0,9.0,11.0,3.0,16.0,240.0
2023-01-14,20,21,212.5,4.5,-180,155,206,16,2,2,11690,11690.0,2023-01-14,21.0,95.0,34.0,84.0,83.3,8.0,12.0,66.7,19.0,48.0,39.6,7.0,25.0,32.0,26.0,13.0,7.0,10.0,2.0,-16.0,240.0
2023-01-14,5,2,232.5,-7.5,240,-285,228,-16,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,15,19,241.5,-7.5,235,-300,242,-18,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,38,1,231.5,7.5,-325,255,217,-11,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,22,7,224.5,-4.5,135,-165,212,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,40,27,231.5,-7.5,225,-285,235,-1,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,29,8,225.5,3.5,-155,125,255,17,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,10,24,224.5,-8.5,295,-390,221,-13,2,2,13780,13780.0,2023-01-15,10.0,104.0,37.0,83.0,44.6,12.0,15.0,80.0,18.0,44.0,40.9,9.0,29.0,38.0,23.0,22.0,4.0,12.0,4.0,-13.0,240.0
2023-01-15,10,24,224.5,-8.5,295,-390,221,-13,2,2,13780,13780.0,2023-01-15,24.0,117.0,40.0,88.0,80.0,25.0,31.0,80.6,12.0,30.0,40.0,18.0,34.0,52.0,17.0,12.0,3.0,8.0,6.0,13.0,240.0
2023-01-15,16,14,220.5,9.5,-475,350,221,21,2,2,13781,13781.0,2023-01-15,16.0,121.0,46.0,88.0,52.3,15.0,21.0,71.4,14.0,32.0,43.8,11.0,33.0,44.0,21.0,16.0,13.0,17.0,6.0,21.0,240.0
2023-01-15,16,14,220.5,9.5,-475,350,221,21,2,2,13781,13781.0,2023-01-15,14.0,100.0,38.0,84.0,71.4,17.0,23.0,73.9,7.0,31.0,22.6,10.0,29.0,39.0,22.0,17.0,8.0,20.0,6.0,-21.0,240.0
2023-01-15,6,11,237.5,-5.5,185,-230,250,14,2,2,13782,13782.0,2023-01-15,6.0,132.0,48.0,95.0,50.5,21.0,24.0,87.5,15.0,39.0,38.5,7.0,31.0,38.0,29.0,18.0,12.0,10.0,1.0,14.0,240.0
2023-01-15,6,11,237.5,-5.5,185,-230,250,14,2,2,13782,13782.0,2023-01-15,11.0,118.0,41.0,83.0,87.5,15.0,22.0,68.2,21.0,51.0,41.2,7.0,33.0,40.0,35.0,22.0,6.0,23.0,4.0,-14.0,240.0
2023-01-15,4,25,230.5,5.5,-205,165,214,-10,3,2,13783,13783.0,2023-01-15,4.0,102.0,39.0,91.0,42.9,12.0,19.0,63.2,12.0,41.0,29.3,14.0,37.0,51.0,24.0,21.0,4.0,16.0,7.0,-10.0,240.0
2023-01-15,4,25,230.5,5.5,-205,165,214,-10,3,2,13783,13783.0,2023-01-15,25.0,112.0,40.0,90.0,63.2,20.0,26.0,76.9,12.0,31.0,38.7,11.0,39.0,50.0,21.0,14.0,5.0,9.0,7.0,10.0,240.0
2023-01-15,31,30,244.5,-6.5,205,-255,251,-13,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,9,26,234.0,11.0,-540,420,235,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,29,8,223.5,8.5,-390,295,263,17,1,1,11696,11696.0,2023-01-15,29.0,136.0,49.0,88.0,55.7,21.0,22.0,95.5,17.0,41.0,41.5,10.0,37.0,47.0,34.0,20.0,7.0,12.0,4.0,17.0,240.0
2023-01-15,29,8,223.5,8.5,-390,295,263,17,1,1,11696,11696.0,2023-01-15,8.0,119.0,43.0,82.0,95.5,11.0,19.0,57.9,22.0,46.0,47.8,2.0,23.0,25.0,28.0,18.0,4.0,11.0,3.0,-17.0,240.0
2023-01-15,17,27,235.0,-5.5,175,-215,225,-1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,5,2,230.0,-8.5,295,-360,248,-12,2,2,13788,13788.0,2023-01-16,5.0,118.0,41.0,90.0,45.6,23.0,30.0,76.7,13.0,31.0,41.9,13.0,25.0,38.0,26.0,18.0,7.0,5.0,2.0,-12.0,240.0
2023-01-16,5,2,230.0,-8.5,295,-360,248,-12,2,2,13788,13788.0,2023-01-16,2.0,130.0,43.0,87.0,76.7,24.0,25.0,96.0,20.0,43.0,46.5,14.0,33.0,47.0,34.0,21.0,1.0,12.0,4.0,12.0,240.0
2023-01-16,21,15,228.5,4.5,-215,175,251,13,2,2,13789,13789.0,2023-01-16,21.0,132.0,48.0,91.0,52.7,13.0,15.0,86.7,23.0,46.0,50.0,9.0,32.0,41.0,32.0,14.0,9.0,14.0,1.0,13.0,240.0
2023-01-16,21,15,228.5,4.5,-215,175,251,13,2,2,13789,13789.0,2023-01-16,15.0,119.0,43.0,84.0,86.7,14.0,15.0,93.3,19.0,40.0,47.5,4.0,33.0,37.0,29.0,17.0,6.0,16.0,5.0,-13.0,240.0
2023-01-16,7,23,223.5,8.5,-355,275,216,10,2,3,13790,13790.0,2023-01-16,7.0,113.0,39.0,80.0,48.8,26.0,33.0,78.8,9.0,28.0,32.1,13.0,30.0,43.0,22.0,19.0,5.0,15.0,4.0,10.0,240.0
2023-01-16,7,23,223.5,8.5,-355,275,216,10,2,3,13790,13790.0,2023-01-16,23.0,103.0,38.0,75.0,78.8,17.0,22.0,77.3,10.0,27.0,37.0,3.0,25.0,28.0,26.0,23.0,9.0,17.0,1.0,-10.0,240.0
2023-01-16,24,38,219.5,1.5,-130,100,244,-2,1,2,13791,13791.0,2023-01-16,24.0,121.0,42.0,99.0,42.4,28.0,35.0,80.0,9.0,31.0,29.0,20.0,34.0,54.0,17.0,28.0,3.0,12.0,5.0,-2.0,240.0
2023-01-16,24,38,219.5,1.5,-130,100,244,-2,1,2,13791,13791.0,2023-01-16,38.0,123.0,38.0,96.0,80.0,34.0,41.0,82.9,13.0,44.0,29.5,14.0,28.0,42.0,27.0,25.0,8.0,6.0,12.0,2.0,240.0
2023-01-16,41,11,235.5,-3.5,120,-150,245,-9,3,1,13792,13792.0,2023-01-16,41.0,118.0,42.0,86.0,48.8,20.0,23.0,87.0,14.0,35.0,40.0,6.0,30.0,36.0,31.0,21.0,7.0,14.0,2.0,-9.0,240.0
2023-01-16,41,11,235.5,-3.5,120,-150,245,-9,3,1,13792,13792.0,2023-01-16,11.0,127.0,45.0,91.0,87.0,19.0,21.0,90.5,18.0,44.0,40.9,9.0,34.0,43.0,28.0,23.0,8.0,12.0,1.0,9.0,240.0
2023-01-16,1,20,223.0,1.0,-120,-110,234,8,2,2,13793,13793.0,2023-01-16,1.0,121.0,45.0,76.0,59.2,18.0,22.0,81.8,13.0,27.0,48.1,2.0,26.0,28.0,27.0,17.0,9.0,16.0,5.0,8.0,240.0
2023-01-16,1,20,223.0,1.0,-120,-110,234,8,2,2,13793,13793.0,2023-01-16,20.0,113.0,43.0,89.0,81.8,19.0,20.0,95.0,8.0,31.0,25.8,12.0,29.0,41.0,30.0,22.0,10.0,16.0,4.0,-8.0,240.0
2023-01-16,22,40,232.5,4.5,-175,140,251,-1,2,2,13794,13794.0,2023-01-16,22.0,125.0,46.0,101.0,45.5,15.0,18.0,83.3,18.0,41.0,43.9,16.0,25.0,41.0,28.0,20.0,9.0,6.0,6.0,-1.0,240.0
2023-01-16,22,40,232.5,4.5,-175,140,251,-1,2,2,13794,13794.0,2023-01-16,40.0,126.0,45.0,84.0,83.3,23.0,28.0,82.1,13.0,34.0,38.2,14.0,36.0,50.0,25.0,12.0,0.0,18.0,5.0,1.0,240.0
2023-01-16,19,28,231.5,12.5,-810,540,242,30,2,3,13795,13795.0,2023-01-16,19.0,136.0,52.0,98.0,53.1,16.0,20.0,80.0,16.0,37.0,43.2,13.0,38.0,51.0,29.0,19.0,8.0,11.0,6.0,30.0,240.0
2023-01-16,19,28,231.5,12.5,-810,540,242,30,2,3,13795,13795.0,2023-01-16,28.0,106.0,39.0,89.0,80.0,18.0,19.0,94.7,10.0,33.0,30.3,9.0,28.0,37.0,33.0,22.0,4.0,15.0,4.0,-30.0,240.0
2023-01-16,17,14,236.5,6.5,-285,225,272,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,21,38,221.5,1.5,-120,100,252,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,31,4,228.0,-2.0,115,-135,204,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,9,29,238.5,5.5,-215,175,235,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,16,27,224.0,1.0,-125,-105,230,-10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,8,1,231.5,3.0,-145,125,252,-8,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,24,41,224.5,5.0,-200,170,221,-11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,19,7,227.0,7.5,-280,235,229,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,23,20,219.5,-3.5,135,-155,222,-26,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,25,15,238.0,4.0,-170,145,232,20,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,14,5,236.5,-2.5,125,-145,239,-5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,40,16,229.5,8.0,-345,285,229,23,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,9,22,241.0,9.0,-410,330,240,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,17,30,244.5,2.0,-130,110,227,-5,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,10,6,236.0,-7.5,250,-300,234,-18,4,4,13810,13810.0,2023-01-19,10.0,108.0,39.0,97.0,40.2,22.0,27.0,81.5,8.0,34.0,23.5,17.0,32.0,49.0,25.0,15.0,7.0,17.0,3.0,-18.0,240.0
2023-01-19,10,6,236.0,-7.5,250,-300,234,-18,4,4,13810,13810.0,2023-01-19,6.0,126.0,50.0,92.0,81.5,19.0,21.0,90.5,7.0,23.0,30.4,11.0,37.0,48.0,23.0,17.0,11.0,14.0,8.0,18.0,240.0
2023-01-19,2,11,241.5,7.0,-275,230,239,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,22,38,233.5,-4.0,155,-180,254,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,29,27,235.0,-1.5,105,-125,200,-10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,28,4,221.5,-4.0,145,-170,229,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,26,23,229.0,-1.0,-110,-110,233,13,5,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,7,11,219.5,10.5,-500,400,234,-6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,1,24,229.5,3.5,-155,135,263,15,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,8,20,218.5,-2.0,105,-125,205,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,31,16,231.0,-7.5,235,-280,257,-5,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,40,4,232.5,4.5,-195,165,223,-11,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,9,15,236.0,6.0,-240,200,245,23,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,30,25,244.0,5.0,-200,170,231,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,17,19,244.0,-7.0,230,-275,243,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,38,2,225.0,-3.5,140,-165,210,-2,2,2,13824,13824.0,2023-01-21,38.0,104.0,46.0,86.0,53.5,5.0,7.0,71.4,7.0,19.0,36.8,6.0,35.0,41.0,24.0,13.0,7.0,14.0,9.0,-2.0,240.0
2023-01-21,38,2,225.0,-3.5,140,-165,210,-2,2,2,13824,13824.0,2023-01-21,2.0,106.0,38.0,85.0,71.4,14.0,15.0,93.3,16.0,35.0,45.7,11.0,30.0,41.0,25.0,17.0,9.0,15.0,8.0,2.0,240.0
2023-01-21,41,26,231.5,6.5,-250,210,256,20,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,1,5,235.0,7.5,-285,240,240,-4,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,7,21,218.0,3.0,-150,130,216,12,1,4,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,22,14,240.0,7.5,-305,255,217,9,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,28,15,229.0,3.0,-150,130,219,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,30,27,234.5,5.5,-210,180,256,-2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,8,16,222.0,2.0,-130,110,210,-14,2,2,11750,11750.0,2023-01-22,8.0,98.0,35.0,80.0,43.8,15.0,26.0,57.7,13.0,35.0,37.1,12.0,26.0,38.0,15.0,21.0,3.0,10.0,3.0,-14.0,240.0
2023-01-22,8,16,222.0,2.0,-130,110,210,-14,2,2,11750,11750.0,2023-01-22,16.0,112.0,35.0,77.0,57.7,30.0,31.0,96.8,12.0,28.0,42.9,9.0,37.0,46.0,20.0,23.0,6.0,11.0,3.0,14.0,240.0
2023-01-22,20,23,217.5,7.5,-280,235,196,4,2,2,11748,11748.0,2023-01-22,20.0,100.0,35.0,80.0,43.8,22.0,27.0,81.5,8.0,34.0,23.5,12.0,30.0,42.0,17.0,14.0,16.0,22.0,1.0,4.0,240.0
2023-01-22,20,23,217.5,7.5,-280,235,196,4,2,2,11748,11748.0,2023-01-22,23.0,96.0,37.0,78.0,81.5,14.0,18.0,77.8,8.0,30.0,26.7,8.0,33.0,41.0,24.0,22.0,17.0,25.0,4.0,-4.0,240.0
2023-01-22,38,24,223.5,2.5,-140,120,241,9,1,2,11749,11749.0,2023-01-22,38.0,125.0,41.0,90.0,45.6,28.0,35.0,80.0,15.0,34.0,44.1,17.0,28.0,45.0,21.0,20.0,12.0,8.0,4.0,9.0,240.0
2023-01-22,38,24,223.5,2.5,-140,120,241,9,1,2,11749,11749.0,2023-01-22,24.0,116.0,40.0,82.0,80.0,18.0,26.0,69.2,18.0,41.0,43.9,14.0,33.0,47.0,30.0,24.0,4.0,17.0,4.0,-9.0,240.0
2023-01-22,9,25,233.0,3.0,-155,135,200,-2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,28,19,232.0,-9.0,285,-345,222,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,11,4,236.0,7.5,-305,255,236,-4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,29,17,239.5,5.5,-230,185,233,-9,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,10,21,236.5,-11.5,450,-600,280,-20,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,26,2,229.0,-7.5,255,-305,211,15,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,6,1,241.0,1.5,-120,100,211,11,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,14,22,232.5,-6.0,200,-240,233,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,40,5,236.5,9.0,-390,320,222,18,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,29,31,240.5,8.5,-350,270,274,20,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,30,19,244.5,4.0,-170,145,233,33,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,15,6,234.5,-1.5,-105,-115,226,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,24,7,220.5,-3.0,125,-155,208,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,20,2,214.5,2.5,-145,115,193,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,23,9,232.0,-3.0,125,-155,197,-1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,8,41,224.0,7.0,-265,225,253,-1,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,28,5,224.0,7.0,-285,240,225,31,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,17,16,231.5,-4.5,150,-185,248,-18,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,26,15,231.5,4.5,-195,165,246,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,27,4,228.0,6.5,-280,220,270,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,23,22,231.5,2.5,-135,105,213,-9,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,25,1,237.0,-1.0,100,-120,269,-5,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,29,40,237.5,4.0,-165,135,258,10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,11,19,243.5,2.5,-145,125,242,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,30,38,239.0,3.0,-155,125,208,-18,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,17,31,243.0,7.5,-305,240,217,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,2,24,221.0,9.0,-390,295,237,-3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,4,10,235.5,7.5,-325,255,252,-8,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,5,6,238.5,-3.5,135,-165,207,15,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,14,7,215.5,-8.5,275,-330,208,-18,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,28,8,221.0,1.0,-115,-105,194,-4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,16,31,234.0,13.0,-975,675,238,38,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27,15,21,239.0,-6.5,210,-250,272,-10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27,22,19,236.0,-1.0,-105,-125,211,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27,20,26,218.0,8.5,-375,285,215,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27,25,7,220.5,1.5,-120,-110,212,12,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27,11,38,234.5,4.5,-185,150,246,12,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,27,9,231.5,3.0,-145,125,245,7,3,3,11790,11790.0,2023-01-28,27.0,126.0,46.0,89.0,51.7,16.0,24.0,66.7,18.0,35.0,51.4,12.0,27.0,39.0,31.0,15.0,10.0,11.0,2.0,7.0,240.0
2023-01-28,27,9,231.5,3.0,-145,125,245,7,3,3,11790,11790.0,2023-01-28,9.0,119.0,44.0,81.0,66.7,17.0,20.0,85.0,14.0,34.0,41.2,6.0,30.0,36.0,28.0,14.0,6.0,14.0,6.0,-7.0,240.0
2023-01-28,4,24,224.0,1.0,-115,-105,237,7,2,2,11791,11791.0,2023-01-28,4.0,122.0,46.0,87.0,52.9,8.0,14.0,57.1,22.0,40.0,55.0,9.0,26.0,35.0,31.0,17.0,5.0,9.0,3.0,7.0,240.0
2023-01-28,4,24,224.0,1.0,-115,-105,237,7,2,2,11791,11791.0,2023-01-28,24.0,115.0,45.0,88.0,57.1,15.0,19.0,78.9,10.0,28.0,35.7,14.0,31.0,45.0,19.0,14.0,4.0,11.0,4.0,-7.0,240.0
2023-01-28,26,6,230.5,-2.5,110,-140,237,-19,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,10,14,235.0,5.5,-215,175,231,-3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,1,16,232.5,1.5,-120,-110,233,-7,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,31,28,231.5,-5.5,165,-205,246,-10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,23,41,230.5,5.5,-210,180,216,-10,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,22,30,239.5,-1.5,-105,-125,227,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,2,17,234.5,7.5,-325,255,246,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,40,8,223.5,6.5,-300,235,208,8,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,29,38,231.0,3.0,-150,120,228,-18,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,5,20,223.5,-5.5,175,-215,239,5,3,2,11801,11801.0,2023-01-29,5.0,122.0,45.0,83.0,54.2,17.0,22.0,77.3,15.0,40.0,37.5,11.0,36.0,47.0,25.0,18.0,6.0,19.0,3.0,5.0,240.0
2023-01-29,5,20,223.5,-5.5,175,-215,239,5,3,2,11801,11801.0,2023-01-29,20.0,117.0,45.0,93.0,77.3,17.0,23.0,73.9,10.0,31.0,32.3,10.0,26.0,36.0,26.0,17.0,11.0,11.0,0.0,-5.0,240.0
2023-01-29,19,15,242.0,8.0,-325,270,212,12,2,2,11802,11802.0,2023-01-29,19.0,112.0,43.0,89.0,48.3,17.0,22.0,77.3,9.0,37.0,24.3,15.0,26.0,41.0,29.0,21.0,10.0,9.0,8.0,12.0,240.0
2023-01-29,19,15,242.0,8.0,-325,270,212,12,2,2,11802,11802.0,2023-01-29,15.0,100.0,36.0,79.0,77.3,19.0,21.0,90.5,9.0,32.0,28.1,11.0,27.0,38.0,21.0,22.0,4.0,18.0,6.0,-12.0,240.0
2023-01-29,7,16,215.5,10.5,-550,400,221,23,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,21,23,229.5,10.5,-520,410,245,25,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,27,26,231.0,9.5,-475,350,228,-10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,4,17,230.5,8.5,-380,310,225,17,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,25,11,242.5,-5.0,165,-205,248,-8,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,31,41,240.5,-5.5,195,-240,233,-21,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,22,30,237.0,1.0,-115,-115,229,-7,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,8,10,231.5,11.5,-600,430,216,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,28,38,219.5,1.5,-125,105,220,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,29,1,232.5,4.5,-195,160,254,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,7,20,211.0,3.5,-155,135,197,-3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,24,17,231.5,2.0,-130,110,252,-6,3,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,21,5,244.0,11.5,-580,440,239,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,6,16,225.5,-2.5,125,-145,211,-5,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,9,23,232.5,6.5,-255,205,235,9,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,27,26,230.5,10.5,-500,400,199,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,19,29,238.5,5.5,-210,180,234,-10,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,10,41,237.0,-7.0,230,-275,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,2,4,223.5,9.0,-365,300,235,43,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,14,25,230.5,-6.0,190,-225,218,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,22,11,240.5,-5.5,180,-210,233,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,31,30,244.5,-7.5,240,-285,228,-10,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,40,38,230.5,2.0,-130,110,259,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,28,1,232.0,1.0,-115,-105,232,-32,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,15,17,240.5,-2.5,120,-140,223,-1,4,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,7,19,222.5,6.5,-240,195,241,15,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,24,20,212.0,-3.0,130,-150,210,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,6,5,237.5,6.0,-245,205,212,16,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,8,23,223.0,5.0,-205,175,217,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,
